"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-08-14","0.00","0.0","0.0","60","72","48"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-08-15","0.00","0.0","0.0","61","75","48"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-08-16","0.00","0.0","0.0","65","77","55"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-08-17","0.00","0.0","0.0","66","79","54"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-08-18","0.00","0.0","0.0","69","81","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-08-19","0.00","0.0","0.0","69","83","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-08-20","0.00","0.0","0.0","72","85","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-08-21","0.00","0.0","0.0","73","85","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-08-22","0.81","0.0","0.0","71","76","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-08-23","0.00","0.0","0.0","72","82","60"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-08-24","0.00","0.0","0.0","68","82","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-08-25","0.00","0.0","0.0","71","85","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-08-26","0.00","0.0","0.0","73","86","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-08-27","0.00","0.0","0.0","77","89","70"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-08-28","0.00","0.0","0.0","80","88","74"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-08-29","0.00","0.0","0.0","78","86","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-08-30","0.00","0.0","0.0","75","88","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-08-31","0.01","0.0","0.0","76","82","69"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-01","0.00","0.0","0.0","71","78","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-02","0.00","0.0","0.0","72","82","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-03","0.00","0.0","0.0","64","76","51"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-04","0.00","0.0","0.0","65","81","51"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-05","0.00","0.0","0.0","67","80","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-06","0.00","0.0","0.0","63","79","48"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-07","0.00","0.0","0.0","69","87","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-08","0.00","0.0","0.0","70","77","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-09","0.00","0.0","0.0","71","91","60"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-10","0.00","0.0","0.0","83","95","73"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-11","0.00","0.0","0.0","81","95","70"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-12","0.24","0.0","0.0","74","83","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-13","0.00","0.0","0.0","59","65","46"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-14","0.00","0.0","0.0","53","70","37"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-15","0.23","0.0","0.0","56","73","43"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-16","0.00","0.0","0.0","59","68","48"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-17","0.00","0.0","0.0","56","71","43"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-18","0.00","0.0","0.0","64","82","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-19","0.81","0.0","0.0","69","77","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-20","0.43","0.0","0.0","73","80","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-21","0.00","0.0","0.0","64","71","49"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-22","0.00","0.0","0.0","56","66","46"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-23","0.00","0.0","0.0","53","67","41"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-24","0.00","0.0","0.0","54","69","41"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-25","0.00","0.0","0.0","58","73","47"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-26","0.00","0.0","0.0","60","79","47"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-27","0.00","0.0","0.0","61","79","44"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-28","0.00","0.0","0.0","63","82","45"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-29","0.18","0.0","0.0","63","63","54"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-09-30","0.00","0.0","0.0","59","73","52"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-01","0.00","0.0","0.0","62","74","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-02","0.00","0.0","0.0","67","82","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-03","0.17","0.0","0.0","69","81","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-04","0.06","0.0","0.0","72","85","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-05","0.49","0.0","0.0","69","79","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-06","0.54","0.0","0.0","65","68","45"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-07","0.00","0.0","0.0","51","61","42"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-08","0.00","0.0","0.0","53","70","40"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-09","0.00","0.0","0.0","55","73","40"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-10","0.00","0.0","0.0","56","74","41"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-11","0.00","0.0","0.0","58","78","44"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-12","0.00","0.0","0.0","61","80","46"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-13","0.00","0.0","0.0","63","70","44"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-14","0.00","0.0","0.0","52","66","40"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-15","0.01","0.0","0.0","53","66","43"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-16","0.00","0.0","0.0","58","63","44"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-17","0.14","0.0","0.0","47","52","39"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-18","0.00","0.0","0.0","48","66","38"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-19","0.24","0.0","0.0","44","53","38"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-20","0.00","0.0","0.0","48","63","38"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-21","0.02","0.0","0.0","52","57","36"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-22","0.11","0.0","0.0","39","49","30"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-23","0.05","0.0","0.0","37","45","33"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-24","0.00","0.0","0.0","37","45","31"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-25","0.00","0.0","0.0","38","49","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-26","0.00","0.0","0.0","42","54","34"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-27","0.00","0.0","0.0","42","55","29"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-28","0.00","0.0","0.0","42","60","29"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-29","0.00","0.0","0.0","42","54","33"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-30","0.10","0.0","0.0","50","63","39"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-10-31","1.73","0.0","0.0","61","64","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-01","0.00","0.0","0.0","51","53","46"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-02","0.07","0.0","0.0","46","52","40"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-03","0.01","0.0","0.0","43","50","37"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-04","0.00","0.0","0.0","42","52","35"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-05","0.01","0.0","0.0","49","56","41"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-06","0.16","0.0","0.0","54","57","43"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-07","0.00","0.0","0.0","42","48","33"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-08","0.00","0.0","0.0","38","47","29"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-09","0.00","0.0","0.0","47","60","41"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-10","0.00","0.0","0.0","44","48","29"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-11","0.17","0.5","0.0","40","51","29"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-12","0.00","0.0","1.2","29","36","22"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-13","0.00","0.0","0.0","27","38","19"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-14","0.00","0.0","0.0","36","52","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-15","0.00","0.0","0.0","42","50","36"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-16","0.01","0.0","0.0","45","58","37"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-17","0.50","0.0","0.0","59","65","47"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-18","0.00","0.0","0.0","44","47","32"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-19","0.00","0.0","0.0","36","43","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-20","0.00","0.0","0.0","32","45","23"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-21","0.45","0.0","0.0","43","48","41"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-22","0.08","0.0","0.0","45","48","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-23","0.00","0.1","0.0","29","33","18"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-24","0.00","0.0","0.0","20","27","14"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-25","0.00","0.1","0.0","23","32","16"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-26","0.00","0.0","0.0","31","36","27"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-27","0.00","0.3","0.0","27","30","23"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-28","0.00","0.0","0.0","26","33","22"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-29","0.00","0.0","0.0","28","37","16"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-11-30","0.00","0.0","0.0","33","49","27"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-01","0.00","0.0","0.0","37","46","27"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-02","0.01","0.0","0.0","35","41","27"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-03","0.02","0.0","0.0","39","49","34"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-04","0.03","0.0","0.0","48","59","39"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-05","0.00","0.0","0.0","45","59","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-06","0.00","0.0","0.0","29","30","24"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-07","0.00","0.0","0.0","23","28","15"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-08","0.02","0.2","0.0","20","27","16"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-09","0.01","0.1","0.0","26","29","18"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-10","0.00","0.0","0.0","18","27","6"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-11","0.07","1.4","0.0","19","24","4"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-12","0.00","0.0","1.2","9","24","-4"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-13","0.07","0.5","0.0","20","32","11"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-14","0.50","4.6","2.0","27","28","21"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-15","0.00","0.1","5.1","20","25","7"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-16","0.12","1.5","3.9","14","20","9"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-17","0.01","0.1","5.1","20","28","19"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-18","0.00","0.0","3.9","21","34","10"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-19","0.00","0.0","3.9","34","41","32"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-20","0.25","0.0","1.2","43","55","39"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-21","1.56","0.0","0.0","42","53","34"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-22","0.13","0.0","0.0","36","39","32"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-23","0.00","0.0","0.0","29","32","13"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-24","0.00","0.0","0.0","13","19","4"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-25","0.00","0.1","0.0","20","27","16"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-26","0.01","0.2","0.0","26","32","20"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-27","0.00","0.0","0.0","33","43","24"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-28","0.00","0.0","0.0","38","49","33"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-29","0.00","0.0","0.0","38","44","26"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-30","0.01","0.2","0.0","23","26","18"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2013-12-31","0.04","0.9","1.2","16","19","10"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-01","0.13","1.8","0.0","19","22","15"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-02","0.31","5.3","3.1","15","16","2"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-03","0.00","0.0","5.9","3","14","-10"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-04","0.00","0.0","3.9","20","35","12"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-05","0.84","9.5","2.0","31","35","20"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-06","0.00","0.2","11.8","2","20","-14"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-07","0.00","0.0","9.8","-9","8","-15"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-08","0.00","0.0","9.1","10","18","3"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-09","0.05","0.7","7.9","11","28","1"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-10","0.43","0.0","7.1","31","39","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-11","0.10","0.0","3.1","37","40","33"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-12","0.00","0.0","1.2","33","40","30"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-13","0.00","0.0","1.2","41","45","34"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-14","0.00","0.0","0.0","34","40","23"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-15","0.00","0.0","0.0","25","27","19"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-16","0.14","2.4","0.0","22","30","17"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-17","0.00","0.1","2.0","22","27","6"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-18","0.13","1.8","2.0","13","20","6"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-19","0.00","0.0","3.9","20","34","13"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-20","0.01","0.1","2.0","32","36","24"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-21","0.02","1.4","3.1","15","24","-4"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-22","0.05","1.0","2.0","4","14","-3"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-23","0.00","0.0","2.0","4","9","-3"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-24","0.03","0.5","2.0","2","19","-8"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-25","0.11","1.7","2.0","21","31","6"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-26","0.16","2.0","3.1","13","37","3"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-27","0.03","0.9","5.1","11","23","-9"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-28","0.00","0.0","3.1","-7","3","-16"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-29","0.00","0.0","2.0","3","18","-7"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-30","0.01","0.3","2.0","16","30","9"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-01-31","0.04","0.6","2.0","29","31","26"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-01","1.14","1.2","2.0","31","37","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-02","0.07","1.2","2.0","28","31","17"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-03","0.00","0.0","2.0","17","23","5"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-04","0.21","3.5","2.0","13","21","4"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-05","0.38","6.2","11.0","21","26","14"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-06","0.00","0.1","9.1","12","17","-5"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-07","0.00","0.0","7.9","-3","9","-13"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-08","0.10","1.1","7.1","4","14","-5"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-09","0.18","2.2","9.1","16","20","3"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-10","0.00","0.0","9.1","5","13","-9"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-11","0.00","0.0","7.9","-1","11","-16"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-12","0.00","0.0","7.9","-1","20","-15"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-13","0.00","0.0","7.9","11","30","-2"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-14","0.00","0.0","7.1","22","32","18"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-15","0.00","0.0","7.1","18","24","8"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-16","0.00","0.1","7.1","20","27","15"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-17","0.32","2.9","7.1","18","30","10"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-18","0.02","0.2","9.1","31","41","27"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-19","0.00","0.0","7.1","38","40","27"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-20","1.00","0.0","5.1","33","49","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-21","0.00","0.0","3.1","37","37","32"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-22","0.07","0.2","2.0","33","38","27"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-23","0.00","0.0","1.2","30","33","20"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-24","0.00","0.0","1.2","20","25","14"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-25","0.00","0.0","1.2","20","25","14"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-26","0.00","0.0","1.2","13","16","5"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-27","0.00","0.3","1.2","14","19","1"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-02-28","0.00","0.0","1.2","10","28","-1"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-03-01","0.03","0.2","1.2","27","36","20"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-03-02","0.30","4.0","3.1","19","21","13"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-03-03","0.00","0.0","3.9","9","14","-3"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-03-04","0.00","0.0","3.9","9","22","-1"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-03-05","0.04","0.9","3.1","15","22","4"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-03-06","0.00","0.0","3.1","19","26","14"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-03-07","0.00","0.0","3.1","22","45","7"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-03-08","0.09","0.0","1.2","35","38","27"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-03-09","0.00","0.0","1.2","27","37","15"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-03-10","0.00","0.0","0.0","41","52","35"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-03-11","0.00","0.0","0.0","43","54","36"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-03-12","0.91","6.7","5.1","34","39","13"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-03-13","0.00","0.0","5.9","15","32","-1"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-03-14","0.00","0.0","5.1","38","52","31"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-03-15","0.00","0.0","1.2","39","43","30"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-03-16","0.00","0.0","0.0","26","31","16"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2014-03-17","0.00","0.0","0.0","21","34","12"
