"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-29","49","60","41"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-30","51","59","45"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-31","51","55","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-01","51","55","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-02","46","54","38"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-03","46","54","39"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-04","47","63","39"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-05","53","58","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-06","51","61","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-07","59","66","54"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-08","55","62","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-09","59","61","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-10","56","66","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-11","55","61","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-12","58","62","56"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-13","57","59","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-14","54","57","48"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-15","51","56","48"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-16","54","63","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-17","59","62","57"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-18","58","64","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-19","61","65","57"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-20","59","58","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-21","56","58","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-22","52","60","43"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-23","52","60","45"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-24","52","65","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-25","54","65","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-26","54","62","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-27","56","68","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-28","57","64","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-29","55","60","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-30","53","60","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-01-31","55","59","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-01","55","59","51"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-02","55","59","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-03","53","56","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-04","51","53","41"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-05","45","51","41"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-06","47","56","40"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-07","47","54","38"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-08","49","53","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-09","48","55","42"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-10","47","51","41"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-11","46","52","41"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-12","46","54","41"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-13","52","63","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-14","58","65","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-15","51","53","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-16","48","55","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-17","48","54","43"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-18","47","56","38"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-19","48","56","38"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-20","51","56","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-21","49","57","42"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-22","50","55","41"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-23","48","56","38"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-24","51","56","46"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-25","53","56","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-26","55","59","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-27","56","59","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-02-28","51","56","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-01","49","55","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-02","53","57","48"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-03","54","58","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-04","52","56","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-05","52","60","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-06","56","59","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-07","52","55","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-08","50","58","45"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-09","49","56","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-10","49","56","46"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-11","49","64","41"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-12","54","58","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-13","51","61","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-14","53","66","43"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-15","53","67","41"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-16","55","69","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-17","56","71","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-18","59","72","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-19","56","69","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-20","57","62","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-21","53","61","46"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-22","53","57","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-23","56","60","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-24","53","63","44"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-25","57","63","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-26","54","64","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-27","58","62","54"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-28","57","63","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-29","53","61","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-30","55","65","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-03-31","56","70","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-01","57","65","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-02","56","61","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-03","56","60","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-04","56","62","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-05","57","62","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-06","59","67","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-07","61","68","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-08","61","71","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-09","58","64","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-10","56","65","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-11","56","59","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-12","55","65","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-13","56","71","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-14","54","60","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-15","54","61","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-16","55","64","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-17","56","70","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-18","58","78","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-19","59","67","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-20","55","60","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-21","54","65","47"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-22","57","77","48"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-23","63","88","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-24","67","80","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-25","58","64","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-26","57","70","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-27","58","67","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-28","57","66","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-29","57","66","51"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-04-30","58","65","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-01","57","71","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-02","59","71","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-03","58","66","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-04","55","64","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-05","56","65","49"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-06","56","62","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-07","57","65","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-08","58","67","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-09","58","67","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-10","60","69","54"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-11","59","66","54"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-12","57","64","54"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-13","57","65","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-14","58","66","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-15","60","65","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-16","57","61","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-17","57","63","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-18","55","56","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-19","56","61","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-20","55","64","48"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-21","57","62","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-22","58","67","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-23","60","71","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-24","60","71","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-25","58","68","53"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-26","56","61","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-27","56","62","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-28","57","66","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-29","58","68","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-30","56","63","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-05-31","57","67","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-01","58","73","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-02","61","71","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-03","59","67","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-04","61","79","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-05","63","71","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-06","58","64","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-07","58","69","50"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-08","64","81","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-09","72","92","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-10","78","100","67"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-11","79","98","67"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-12","77","86","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-13","65","74","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-14","60","68","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-15","57","63","54"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-16","58","66","54"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-17","60","76","54"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-18","63","70","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-19","63","73","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-20","63","74","56"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-21","62","72","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-22","64","81","54"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-23","65","79","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-24","63","74","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-25","63","73","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-26","62","70","56"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-27","62","71","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-28","62","70","56"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-29","61","70","52"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-06-30","61","69","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-01","61","70","56"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-02","61","69","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-03","60","71","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-04","61","73","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-05","61","72","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-06","62","70","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-07","61","70","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-08","60","64","56"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-09","61","71","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-10","65","73","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-11","64","71","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-12","61","70","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-13","60","67","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-14","61","68","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-15","65","77","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-16","65","77","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-17","65","78","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-18","65","78","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-19","66","76","60"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-20","66","74","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-21","63","73","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-22","64","74","57"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-23","62","71","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-24","65","83","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-25","65","70","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-26","64","74","56"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-27","64","79","56"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-28","68","76","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-29","63","70","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-30","63","71","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-07-31","63","75","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-01","64","71","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-02","63","71","59"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-03","64","73","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-04","65","73","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-05","65","76","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-06","63","75","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-07","64","70","59"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-08","65","72","59"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-09","67","77","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-10","69","76","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-11","66","84","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-12","68","86","59"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-13","68","82","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-14","70","94","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-15","73","94","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-16","71","80","59"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-17","67","75","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-18","66","75","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-19","64","71","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-20","66","72","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-21","67","79","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-22","69","79","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-23","67","79","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-24","67","73","60"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-25","64","73","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-26","65","81","55"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-27","64","74","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-28","65","77","59"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-29","70","78","63"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-30","68","73","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-08-31","68","84","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-01","69","77","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-02","67","72","62"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-03","65","73","59"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-04","64","74","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-05","63","73","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-06","65","71","60"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-07","65","72","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-08","65","72","59"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-09","64","75","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-10","64","72","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-11","65","81","57"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-12","70","90","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-13","74","94","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-14","70","75","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-15","65","73","59"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-16","67","72","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-17","65","77","57"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-18","66","77","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-19","65","77","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-20","67","83","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-21","71","85","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-22","66","75","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-23","65","82","58"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-24","72","94","61"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-25","78","96","67"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-26","74","79","64"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2019-09-27","67","70","58"
